UNIX time;ISO time;temperature min;temperature avg;temperature max;pressure min;pressure avg;pressure max;humidity min;humidity avg;humidity max
1537006500;2018-09-15T12:15:00.000Z;19.709;19.729;19.731;;;;85.178;85.328;85.56
1537007400;2018-09-15T12:30:00.000Z;19.72;19.737;19.752;;;;84.911;85.099;85.262
1537008300;2018-09-15T12:45:00.000Z;19.752;19.822;19.87;;;;84.606;84.812;84.995
1537009200;2018-09-15T13:00:00.000Z;19.86;19.916;19.956;;;;84.194;84.333;84.66
1537010100;2018-09-15T13:15:00.000Z;19.945;19.994;20.031;;;;83.706;83.93;84.286
1537011000;2018-09-15T13:30:00.000Z;20.031;20.061;20.096;;;;83.477;83.607;83.813
1537011900;2018-09-15T13:45:00.000Z;20.096;20.141;20.181;;;;83.126;83.314;83.576
1537012800;2018-09-15T14:00:00.000Z;20.171;20.191;20.203;;;;83.218;83.318;83.408
1537013700;2018-09-15T14:15:00.000Z;20.181;20.199;20.214;;;;83.157;83.371;83.462
1537014600;2018-09-15T14:30:00.000Z;20.203;20.239;20.267;;;;82.989;83.251;83.492
1537015500;2018-09-15T14:45:00.000Z;20.267;20.304;20.353;;;;82.584;82.922;83.172
1537016400;2018-09-15T15:00:00.000Z;20.342;20.356;20.385;;;;82.195;82.677;82.836
1537017300;2018-09-15T15:15:00.000Z;20.385;20.402;20.417;;;;82.058;82.449;82.645
1537018200;2018-09-15T15:30:00.000Z;20.342;20.386;20.407;;;;82.447;82.588;82.752
1537019100;2018-09-15T15:45:00.000Z;20.353;20.369;20.385;;;;82.531;82.699;82.836
1537020000;2018-09-15T16:00:00.000Z;20.353;20.376;20.385;;;;82.256;82.418;82.645
1537020900;2018-09-15T16:15:00.000Z;20.374;20.405;20.417;;;;81.89;82.115;82.279
1537021800;2018-09-15T16:30:00.000Z;20.407;20.43;20.46;;;;81.265;81.711;82.172
1537022700;2018-09-15T16:45:00.000Z;20.439;20.451;20.471;;;;81.127;81.345;81.547
1537023600;2018-09-15T17:00:00.000Z;20.407;20.419;20.439;;;;81.089;81.322;81.478
1537024500;2018-09-15T17:15:00.000Z;20.385;20.405;20.428;;;;81.142;81.331;81.448
1537025400;2018-09-15T17:30:00.000Z;20.353;20.375;20.396;;;;81.196;81.452;81.615
1537026300;2018-09-15T17:45:00.000Z;20.31;20.327;20.374;;;;81.333;81.489;81.562
1537027200;2018-09-15T18:00:00.000Z;20.289;20.307;20.321;;;;81.501;81.614;81.699
1537028100;2018-09-15T18:15:00.000Z;20.278;20.29;20.299;;;;81.562;81.697;81.806
1537029000;2018-09-15T18:30:00.000Z;20.235;20.265;20.278;;;;81.417;81.696;82.02
1537029900;2018-09-15T18:45:00.000Z;20.192;20.214;20.246;;;;81.661;81.963;82.241
1537030800;2018-09-15T19:00:00.000Z;20.128;20.161;20.192;;;;82.05;82.372;82.714
1537031700;2018-09-15T19:15:00.000Z;20.053;20.091;20.128;;;;82.684;82.984;83.241
1537032600;2018-09-15T19:30:00.000Z;19.967;20.015;20.063;;;;83.179;83.566;83.866
1537033500;2018-09-15T19:45:00.000Z;19.892;19.931;19.978;;;;83.843;84.237;84.522
1537034400;2018-09-15T20:00:00.000Z;19.752;19.82;19.892;;;;84.522;84.914;85.217
1537035300;2018-09-15T20:15:00.000Z;19.699;19.735;19.752;;;;85.217;85.478;85.674
1537036200;2018-09-15T20:30:00.000Z;19.581;19.641;19.72;;;;85.644;85.836;86.01
1537037100;2018-09-15T20:45:00.000Z;19.474;19.527;19.581;;;;85.949;86.113;86.33
1537038000;2018-09-15T21:00:00.000Z;19.409;19.449;19.484;;;;86.247;86.374;86.521
1537038900;2018-09-15T21:15:00.000Z;19.356;19.389;19.42;;;;86.498;86.666;86.842
1537039800;2018-09-15T21:30:00.000Z;19.313;19.34;19.366;;;;86.788;87.018;87.231
1537040700;2018-09-15T21:45:00.000Z;19.248;19.28;19.313;;;;87.2;87.392;87.62
1537041600;2018-09-15T22:00:00.000Z;19.195;19.222;19.259;;;;87.589;87.66;87.757
1537042500;2018-09-15T22:15:00.000Z;19.152;19.176;19.205;;;;87.605;87.823;87.994
1537043400;2018-09-15T22:30:00.000Z;19.087;19.129;19.152;;;;87.933;88.081;88.268
1537044300;2018-09-15T22:45:00.000Z;19.055;19.077;19.098;;;;88.184;88.296;88.406
1537045200;2018-09-15T23:00:00.000Z;19.034;19.05;19.066;;;;88.352;88.415;88.52
1537046100;2018-09-15T23:15:00.000Z;18.98;19.008;19.045;;;;88.505;88.606;88.726
1537047000;2018-09-15T23:30:00.000Z;18.927;18.954;18.991;;;;88.665;88.775;88.863
1537047900;2018-09-15T23:45:00.000Z;18.884;18.911;18.937;;;;88.81;88.903;89.001
1537048800;2018-09-16T00:00:00.000Z;18.83;18.857;18.894;;;;88.886;88.987;89.054
1537049700;2018-09-16T00:15:00.000Z;18.787;18.81;18.841;;;;88.955;89;89.039
1537050600;2018-09-16T00:30:00.000Z;18.744;18.768;18.787;;;;88.985;89.078;89.176
1537051500;2018-09-16T00:45:00.000Z;18.701;18.723;18.755;;;;89.092;89.193;89.23
1537052400;2018-09-16T01:00:00.000Z;18.658;18.681;18.701;;;;89.23;89.299;89.336
1537053300;2018-09-16T01:15:00.000Z;18.615;18.638;18.669;;;;89.268;89.322;89.382
1537054200;2018-09-16T01:30:00.000Z;18.583;18.609;18.626;;;;89.245;89.296;89.329
1537055100;2018-09-16T01:45:00.000Z;18.53;18.561;18.594;;;;89.268;89.348;89.405
1537056000;2018-09-16T02:00:00.000Z;18.498;18.52;18.53;;;;89.245;89.359;89.436
1537056900;2018-09-16T02:15:00.000Z;18.476;18.495;18.508;;;;89.283;89.341;89.397
1537057800;2018-09-16T02:30:00.000Z;18.455;18.471;18.487;;;;89.283;89.343;89.397
1537058700;2018-09-16T02:45:00.000Z;18.401;18.433;18.455;;;;89.314;89.379;89.474
1537059600;2018-09-16T03:00:00.000Z;18.369;18.386;18.401;;;;89.314;89.406;89.504
1537060500;2018-09-16T03:15:00.000Z;18.38;18.385;18.39;;;;89.283;89.335;89.397
1537061400;2018-09-16T03:30:00.000Z;18.337;18.355;18.38;;;;89.336;89.455;89.558
1537062300;2018-09-16T03:45:00.000Z;18.315;18.331;18.347;;;;89.42;89.522;89.619
1537063200;2018-09-16T04:00:00.000Z;18.294;18.299;18.315;;;;89.458;89.567;89.626
1537064100;2018-09-16T04:15:00.000Z;18.251;18.276;18.294;;;;89.382;89.564;89.626
1537065000;2018-09-16T04:30:00.000Z;18.229;18.24;18.262;;;;89.573;89.639;89.68
1537065900;2018-09-16T04:45:00.000Z;18.208;18.228;18.251;;;;89.542;89.632;89.741
1537066800;2018-09-16T05:00:00.000Z;18.197;18.211;18.219;;;;89.573;89.647;89.71
1537067700;2018-09-16T05:15:00.000Z;18.165;18.186;18.208;;;;89.626;89.727;89.817
1537068600;2018-09-16T05:30:00.000Z;18.133;18.143;18.165;;;;89.672;89.803;89.886
1537069500;2018-09-16T05:45:00.000Z;18.09;18.115;18.133;;;;89.779;89.85;89.916
1537070400;2018-09-16T06:00:00.000Z;18.069;18.085;18.09;;;;89.726;89.829;89.886
1537071300;2018-09-16T06:15:00.000Z;18.036;18.053;18.079;;;;89.726;89.8;89.886
1537072200;2018-09-16T06:30:00.000Z;18.026;18.041;18.047;;;;89.726;89.794;89.863
1537073100;2018-09-16T06:45:00.000Z;17.983;18.016;18.047;;;;89.695;89.791;89.863
1537074000;2018-09-16T07:00:00.000Z;17.94;17.958;17.993;;;;89.733;89.832;89.916
1537074900;2018-09-16T07:15:00.000Z;17.929;17.942;17.951;;;;89.626;89.723;89.817
1537075800;2018-09-16T07:30:00.000Z;17.908;17.92;17.94;;;;89.573;89.682;89.733
1537076700;2018-09-16T07:45:00.000Z;17.886;17.897;17.918;;;;89.542;89.658;89.71
1537077600;2018-09-16T08:00:00.000Z;17.875;17.893;17.908;;;;89.512;89.617;89.68
1537078500;2018-09-16T08:15:00.000Z;17.854;17.885;17.94;;;;89.626;89.718;89.87
1537079400;2018-09-16T08:30:00.000Z;17.929;18.181;18.229;;;;88.772;89.369;89.886
1537080300;2018-09-16T08:45:00.000Z;18.186;18.208;18.229;;;;89.573;89.99;90.427
1537081200;2018-09-16T09:00:00.000Z;18.165;18.175;18.197;;;;90.397;90.784;91.091
1537082100;2018-09-16T09:15:00.000Z;18.133;18.153;18.176;;;;91.076;91.367;91.694
1537083000;2018-09-16T09:30:00.000Z;18.144;18.159;18.176;;;;91.434;91.721;92.03
1537083900;2018-09-16T09:45:00.000Z;18.165;18.181;18.208;;;;91.808;91.964;92.136
1537084800;2018-09-16T10:00:00.000Z;18.197;18.23;18.251;;;;91.747;92.001;92.136
1537085700;2018-09-16T10:15:00.000Z;18.24;18.267;18.294;;;;91.862;92.044;92.19
1537086600;2018-09-16T10:30:00.000Z;18.294;18.338;18.38;;;;91.824;91.976;92.114
1537087500;2018-09-16T10:45:00.000Z;18.38;18.461;18.551;;;;91.396;91.655;91.961
1537088400;2018-09-16T11:00:00.000Z;18.54;18.614;18.691;;;;90.954;91.168;91.48
1537089300;2018-09-16T11:15:00.000Z;18.68;19.387;20.589;;;;84.209;88.348;91
1537090200;2018-09-16T11:30:00.000Z;20.589;21.546;22.23;;;;79.51;81.395;84.209
1537091100;2018-09-16T11:45:00.000Z;22.219;22.273;22.337;;;;79.037;79.198;79.54
1537092000;2018-09-16T12:00:00.000Z;22.337;22.457;22.605;;;;78.823;79.112;79.388
1537092900;2018-09-16T12:15:00.000Z;22.605;22.775;22.938;;;;78.114;78.42;78.96
1537093800;2018-09-16T12:30:00.000Z;22.938;23.677;24.471;;;;74.741;76.238;78.22
1537094700;2018-09-16T12:45:00.000Z;24.042;24.609;24.933;;;;74.268;75.154;77.404
1537095600;2018-09-16T13:00:00.000Z;22.627;23.26;24.042;;;;77.404;80.492;82.981
1537096500;2018-09-16T13:15:00.000Z;21.897;22.234;22.627;;;;82.981;84.436;85.705
1537097400;2018-09-16T13:30:00.000Z;21.533;21.706;21.897;;;;85.705;86.366;86.979
1537098300;2018-09-16T13:45:00.000Z;21.329;21.416;21.533;;;;86.948;87.309;87.597
1537099200;2018-09-16T14:00:00.000Z;21.307;22.075;23.066;;;;81.417;84.759;87.597
1537100100;2018-09-16T14:15:00.000Z;23.066;23.373;23.656;;;;79.411;80.397;81.493
1537101000;2018-09-16T14:30:00.000Z;22.294;22.645;23.066;;;;81.493;83.312;84.766
1537101900;2018-09-16T14:45:00.000Z;21.897;22.073;22.305;;;;84.766;85.677;86.353
1537102800;2018-09-16T15:00:00.000Z;21.683;21.772;21.897;;;;86.353;86.902;87.276
1537103700;2018-09-16T15:15:00.000Z;21.619;21.66;21.694;;;;87.276;87.426;87.582
1537104600;2018-09-16T15:30:00.000Z;21.597;22.603;24.321;;;;80.311;84.806;87.597
1537105500;2018-09-16T15:45:00.000Z;24.321;25.317;25.833;;;;77.992;78.819;80.311
1537106400;2018-09-16T16:00:00.000Z;23.967;24.668;25.447;;;;78.655;81.512;83.996
1537107300;2018-09-16T16:15:00.000Z;23.152;23.518;23.967;;;;83.996;85.565;86.765
1537108200;2018-09-16T16:30:00.000Z;22.712;22.907;23.152;;;;86.765;87.466;88.1
1537109100;2018-09-16T16:45:00.000Z;22.434;22.562;22.712;;;;88.055;88.423;88.734
1537110000;2018-09-16T17:00:00.000Z;22.219;22.321;22.434;;;;88.65;88.976;89.268
1537110900;2018-09-16T17:15:00.000Z;22.208;23.202;24.375;;;;81.974;85.646;89.245
1537111800;2018-09-16T17:30:00.000Z;24.375;25.054;25.319;;;;79.319;80.234;82.005
1537112700;2018-09-16T17:45:00.000Z;25.169;25.247;25.319;;;;79.304;79.603;79.83
1537113600;2018-09-16T18:00:00.000Z;24.514;24.958;25.222;;;;79.418;80.659;82.333
1537114500;2018-09-16T18:15:00.000Z;23.57;24.015;24.514;;;;82.272;84.134;85.789
1537115400;2018-09-16T18:30:00.000Z;22.959;23.245;23.57;;;;85.743;86.887;87.872
1537116300;2018-09-16T18:45:00.000Z;22.53;22.74;22.959;;;;87.841;88.618;89.26
1537117200;2018-09-16T19:00:00.000Z;22.273;22.417;22.541;;;;89.23;89.68;90.084
1537118100;2018-09-16T19:15:00.000Z;22.058;22.163;22.283;;;;90.031;90.348;90.618
1537119000;2018-09-16T19:30:00.000Z;21.876;21.967;22.069;;;;90.557;90.756;90.984
1537119900;2018-09-16T19:45:00.000Z;21.683;21.768;21.876;;;;90.984;91.181;91.381
1537120800;2018-09-16T20:00:00.000Z;21.533;21.609;21.683;;;;91.305;91.408;91.496
1537121700;2018-09-16T20:15:00.000Z;21.383;21.47;21.543;;;;91.412;91.472;91.534
1537122600;2018-09-16T20:30:00.000Z;21.222;21.303;21.393;;;;91.503;91.614;91.755
1537123500;2018-09-16T20:45:00.000Z;21.093;21.159;21.232;;;;91.648;91.703;91.785
1537124400;2018-09-16T21:00:00.000Z;20.943;21.023;21.093;;;;91.648;91.728;91.785
1537125300;2018-09-16T21:15:00.000Z;20.825;20.877;20.943;;;;91.564;91.696;91.763
1537126200;2018-09-16T21:30:00.000Z;20.728;20.773;20.825;;;;91.564;91.655;91.709
1537127100;2018-09-16T21:45:00.000Z;20.621;20.68;20.728;;;;91.656;91.718;91.793
1537128000;2018-09-16T22:00:00.000Z;20.535;20.576;20.621;;;;91.656;91.717;91.77
1537128900;2018-09-16T22:15:00.000Z;20.439;20.484;20.535;;;;91.633;91.677;91.74
1537129800;2018-09-16T22:30:00.000Z;20.332;20.39;20.439;;;;91.61;91.666;91.724
1537130700;2018-09-16T22:45:00.000Z;20.235;20.289;20.342;;;;91.64;91.7;91.755
1537131600;2018-09-16T23:00:00.000Z;20.149;20.195;20.246;;;;91.679;91.751;91.816
1537132500;2018-09-16T23:15:00.000Z;20.053;20.101;20.149;;;;91.656;91.754;91.831
1537133400;2018-09-16T23:30:00.000Z;20.01;20.027;20.063;;;;91.694;91.77;91.831
1537134300;2018-09-16T23:45:00.000Z;19.935;19.968;20.01;;;;91.312;91.621;91.717
1537135200;2018-09-17T00:00:00.000Z;19.881;19.913;19.935;;;;91.373;91.482;91.61
1537136100;2018-09-17T00:15:00.000Z;19.806;19.855;19.892;;;;91.457;91.555;91.648
1537137000;2018-09-17T00:30:00.000Z;19.752;19.771;19.817;;;;91.564;91.667;91.732
1537137900;2018-09-17T00:45:00.000Z;19.731;19.739;19.752;;;;91.648;91.708;91.77
1537138800;2018-09-17T01:00:00.000Z;19.634;19.693;19.731;;;;91.686;91.756;91.824
1537139700;2018-09-17T01:15:00.000Z;19.591;19.614;19.634;;;;91.656;91.758;91.824
1537140600;2018-09-17T01:30:00.000Z;19.495;19.547;19.591;;;;91.686;91.763;91.839
1537141500;2018-09-17T01:45:00.000Z;19.441;19.474;19.506;;;;91.671;91.767;91.839
1537142400;2018-09-17T02:00:00.000Z;19.388;19.417;19.441;;;;91.702;91.77;91.839
1537143300;2018-09-17T02:15:00.000Z;19.313;19.356;19.398;;;;91.656;91.765;91.824
1537144200;2018-09-17T02:30:00.000Z;19.28;19.303;19.313;;;;91.656;91.742;91.846
1537145100;2018-09-17T02:45:00.000Z;19.216;19.256;19.291;;;;91.602;91.691;91.77
1537146000;2018-09-17T03:00:00.000Z;19.162;19.193;19.227;;;;91.64;91.734;91.824
1537146900;2018-09-17T03:15:00.000Z;19.13;19.151;19.173;;;;91.557;91.651;91.755
1537147800;2018-09-17T03:30:00.000Z;19.087;19.117;19.141;;;;91.396;91.563;91.64
1537148700;2018-09-17T03:45:00.000Z;19.055;19.074;19.098;;;;91.396;91.499;91.587
1537149600;2018-09-17T04:00:00.000Z;19.023;19.043;19.066;;;;91.32;91.478;91.557
1537150500;2018-09-17T04:15:00.000Z;18.948;18.992;19.034;;;;91.351;91.447;91.488
1537151400;2018-09-17T04:30:00.000Z;18.905;18.928;18.948;;;;91.351;91.423;91.488
1537152300;2018-09-17T04:45:00.000Z;18.884;18.896;18.905;;;;91.152;91.273;91.404
1537153200;2018-09-17T05:00:00.000Z;18.884;18.887;18.894;;;;90.992;91.15;91.236
1537154100;2018-09-17T05:15:00.000Z;18.809;18.857;18.884;;;;90.916;91.069;91.152
1537155000;2018-09-17T05:30:00.000Z;18.755;18.793;18.819;;;;91.023;91.128;91.19
1537155900;2018-09-17T05:45:00.000Z;18.733;18.753;18.766;;;;90.969;91.048;91.16
1537156800;2018-09-17T06:00:00.000Z;18.68;18.708;18.733;;;;91;91.071;91.137
1537157700;2018-09-17T06:15:00.000Z;18.637;18.66;18.691;;;;91.053;91.135;91.221
1537158600;2018-09-17T06:30:00.000Z;18.615;18.638;18.658;;;;90.923;91.052;91.145
1537159500;2018-09-17T06:45:00.000Z;18.551;18.595;18.626;;;;90.923;91.07;91.206
1537160400;2018-09-17T07:00:00.000Z;18.53;18.549;18.551;;;;91.007;91.146;91.229
1537161300;2018-09-17T07:15:00.000Z;18.519;18.532;18.54;;;;90.9;91.079;91.175
1537162200;2018-09-17T07:30:00.000Z;18.465;18.49;18.53;;;;90.9;91.086;91.19
1537163100;2018-09-17T07:45:00.000Z;18.476;18.489;18.508;;;;90.855;90.957;91.106
1537164000;2018-09-17T08:00:00.000Z;18.455;18.474;18.487;;;;90.717;90.812;90.885
1537164900;2018-09-17T08:15:00.000Z;18.476;18.486;18.498;;;;90.633;90.706;90.801
1537165800;2018-09-17T08:30:00.000Z;18.487;18.496;18.508;;;;90.633;90.748;90.847
1537166700;2018-09-17T08:45:00.000Z;18.498;18.519;18.54;;;;90.717;90.788;90.847
1537167600;2018-09-17T09:00:00.000Z;18.54;18.561;18.605;;;;90.626;90.73;90.786
1537168500;2018-09-17T09:15:00.000Z;18.594;18.628;18.68;;;;90.458;90.573;90.679
1537169400;2018-09-17T09:30:00.000Z;18.669;18.72;18.776;;;;90.199;90.349;90.504
1537170300;2018-09-17T09:45:00.000Z;18.766;18.837;18.905;;;;89.97;90.099;90.221
1537171200;2018-09-17T10:00:00.000Z;18.894;18.975;19.045;;;;89.542;89.751;89.993
1537172100;2018-09-17T10:15:00.000Z;19.045;19.113;19.184;;;;89.123;89.332;89.542
1537173000;2018-09-17T10:30:00.000Z;19.173;19.226;19.28;;;;88.917;89.066;89.153
1537173900;2018-09-17T10:45:00.000Z;19.28;19.345;19.409;;;;88.696;88.811;88.97
1537174800;2018-09-17T11:00:00.000Z;19.409;19.472;19.538;;;;88.49;88.605;88.764
1537175700;2018-09-17T11:15:00.000Z;19.538;19.586;19.634;;;;88.36;88.434;88.528
1537176600;2018-09-17T11:30:00.000Z;19.624;19.702;19.731;;;;88.192;88.316;88.421
1537177500;2018-09-17T11:45:00.000Z;19.731;19.758;19.817;;;;88.184;88.261;88.322
1537178400;2018-09-17T12:00:00.000Z;19.806;19.869;19.935;;;;87.986;88.137;88.207
1537179300;2018-09-17T12:15:00.000Z;19.935;19.989;20.063;;;;87.811;88.015;88.116
1537180200;2018-09-17T12:30:00.000Z;20.053;20.126;20.214;;;;87.597;87.82;87.963
1537181100;2018-09-17T12:45:00.000Z;20.214;20.274;20.342;;;;87.421;87.547;87.627
1537182000;2018-09-17T13:00:00.000Z;20.332;20.397;20.46;;;;87.338;87.428;87.475
1537182900;2018-09-17T13:15:00.000Z;20.46;20.523;20.578;;;;87.185;87.31;87.406
1537183800;2018-09-17T13:30:00.000Z;20.567;20.621;20.675;;;;87.177;87.292;87.376
1537184700;2018-09-17T13:45:00.000Z;20.675;20.732;20.793;;;;87.07;87.158;87.231
1537185600;2018-09-17T14:00:00.000Z;20.782;20.844;20.911;;;;86.834;87.001;87.116
1537186500;2018-09-17T14:15:00.000Z;20.9;20.933;20.954;;;;86.834;86.927;87.032
1537187400;2018-09-17T14:30:00.000Z;20.954;21.017;21.061;;;;86.864;86.975;87.086
1537188300;2018-09-17T14:45:00.000Z;21.061;21.112;21.147;;;;86.864;86.972;87.078
1537189200;2018-09-17T15:00:00.000Z;21.147;21.195;21.254;;;;86.964;87.039;87.109
1537190100;2018-09-17T15:15:00.000Z;21.243;21.318;21.393;;;;86.735;86.887;87.025
1537191000;2018-09-17T15:30:00.000Z;21.383;21.424;21.479;;;;86.62;86.709;86.788
1537191900;2018-09-17T15:45:00.000Z;21.479;21.511;21.554;;;;86.369;86.514;86.704
1537192800;2018-09-17T16:00:00.000Z;21.543;21.589;21.608;;;;86.086;86.321;86.506
1537193700;2018-09-17T16:15:00.000Z;21.597;21.612;21.64;;;;86.338;86.392;86.475
1537194600;2018-09-17T16:30:00.000Z;21.619;21.652;21.661;;;;86.338;86.448;86.552
1537195500;2018-09-17T16:45:00.000Z;21.651;21.674;21.694;;;;86.33;86.499;86.605
1537196400;2018-09-17T17:00:00.000Z;21.672;21.686;21.694;;;;86.582;86.731;86.857
1537197300;2018-09-17T17:15:00.000Z;21.683;21.695;21.704;;;;86.75;86.88;87.055
1537198200;2018-09-17T17:30:00.000Z;21.672;21.689;21.704;;;;87.025;87.107;87.193
1537199100;2018-09-17T17:45:00.000Z;21.672;21.683;21.704;;;;87.025;87.175;87.276
1537200000;2018-09-17T18:00:00.000Z;21.619;21.655;21.683;;;;87.139;87.328;87.536
1537200900;2018-09-17T18:15:00.000Z;21.597;21.614;21.64;;;;87.429;87.574;87.704
1537201800;2018-09-17T18:30:00.000Z;21.576;21.597;21.608;;;;87.597;87.747;87.872
1537202700;2018-09-17T18:45:00.000Z;21.511;21.557;21.597;;;;87.841;88.046;88.291
1537203600;2018-09-17T19:00:00.000Z;21.425;21.477;21.522;;;;88.207;88.43;88.635
1537204500;2018-09-17T19:15:00.000Z;21.307;21.361;21.425;;;;88.573;88.913;89.13
1537205400;2018-09-17T19:30:00.000Z;21.19;21.264;21.318;;;;89.054;89.223;89.474
1537206300;2018-09-17T19:45:00.000Z;21.104;21.148;21.2;;;;89.474;89.607;89.695
1537207200;2018-09-17T20:00:00.000Z;20.975;21.041;21.104;;;;89.649;89.789;89.924
1537208100;2018-09-17T20:15:00.000Z;20.825;20.89;20.975;;;;89.84;89.987;90.092
1537209000;2018-09-17T20:30:00.000Z;20.718;20.772;20.825;;;;89.977;90.111;90.176
1537209900;2018-09-17T20:45:00.000Z;20.6;20.664;20.728;;;;90.153;90.34;90.542
1537210800;2018-09-17T21:00:00.000Z;20.514;20.564;20.6;;;;90.488;90.545;90.603
1537211700;2018-09-17T21:15:00.000Z;20.428;20.463;20.514;;;;90.572;90.698;90.771
1537212600;2018-09-17T21:30:00.000Z;20.321;20.372;20.428;;;;90.664;90.81;90.916
1537213500;2018-09-17T21:45:00.000Z;20.235;20.279;20.321;;;;90.862;90.937;91
1537214400;2018-09-17T22:00:00.000Z;20.171;20.21;20.246;;;;90.847;90.907;90.984
1537215300;2018-09-17T22:15:00.000Z;20.096;20.134;20.171;;;;90.9;90.949;91.015
1537216200;2018-09-17T22:30:00.000Z;20.053;20.075;20.096;;;;90.946;91.005;91.053
1537217100;2018-09-17T22:45:00.000Z;19.978;20.019;20.053;;;;91.023;91.109;91.251
1537218000;2018-09-17T23:00:00.000Z;19.913;19.943;19.978;;;;91.221;91.315;91.412
1537218900;2018-09-17T23:15:00.000Z;19.838;19.88;19.913;;;;91.29;91.39;91.457
1537219800;2018-09-17T23:30:00.000Z;19.785;19.82;19.849;;;;91.396;91.487;91.564
1537220700;2018-09-17T23:45:00.000Z;19.731;19.754;19.795;;;;91.511;91.601;91.702
1537221600;2018-09-18T00:00:00.000Z;19.688;19.723;19.731;;;;91.633;91.742;91.854
1537222500;2018-09-18T00:15:00.000Z;19.624;19.657;19.699;;;;91.77;91.831;91.877
1537223400;2018-09-18T00:30:00.000Z;19.57;19.592;19.624;;;;91.824;91.867;91.908
1537224300;2018-09-18T00:45:00.000Z;19.527;19.552;19.581;;;;91.808;91.854;91.908
1537225200;2018-09-18T01:00:00.000Z;19.474;19.501;19.538;;;;91.808;91.874;91.923
1537226100;2018-09-18T01:15:00.000Z;19.452;19.479;19.495;;;;91.755;91.819;91.892
1537227000;2018-09-18T01:30:00.000Z;19.388;19.42;19.452;;;;91.869;91.937;92.007
1537227900;2018-09-18T01:45:00.000Z;19.356;19.382;19.388;;;;91.824;91.925;92.007
1537228800;2018-09-18T02:00:00.000Z;19.323;19.346;19.366;;;;91.846;91.931;91.961
1537229700;2018-09-18T02:15:00.000Z;19.291;19.305;19.334;;;;91.961;91.979;92.068
1537230600;2018-09-18T02:30:00.000Z;19.248;19.271;19.302;;;;91.961;91.971;92.014
1537231500;2018-09-18T02:45:00.000Z;19.227;19.239;19.259;;;;91.908;91.967;92.014
1537232400;2018-09-18T03:00:00.000Z;19.216;19.224;19.238;;;;91.877;91.924;91.961
1537233300;2018-09-18T03:15:00.000Z;19.173;19.2;19.216;;;;91.808;91.903;91.961
1537234200;2018-09-18T03:30:00.000Z;19.162;19.179;19.195;;;;91.778;91.826;91.915
1537235100;2018-09-18T03:45:00.000Z;19.152;19.157;19.173;;;;91.755;91.799;91.839
1537236000;2018-09-18T04:00:00.000Z;19.13;19.144;19.162;;;;91.724;91.775;91.862
1537236900;2018-09-18T04:15:00.000Z;19.109;19.122;19.141;;;;91.755;91.8;91.839
1537237800;2018-09-18T04:30:00.000Z;19.109;19.122;19.13;;;;91.618;91.727;91.839
1537238700;2018-09-18T04:45:00.000Z;19.077;19.098;19.12;;;;91.694;91.764;91.808
1537239600;2018-09-18T05:00:00.000Z;19.066;19.083;19.087;;;;91.724;91.783;91.839
1537240500;2018-09-18T05:15:00.000Z;19.045;19.061;19.077;;;;91.755;91.813;91.862
1537241400;2018-09-18T05:30:00.000Z;19.023;19.036;19.045;;;;91.763;91.855;91.915
1537242300;2018-09-18T05:45:00.000Z;18.969;18.998;19.023;;;;91.877;91.879;91.915
1537243200;2018-09-18T06:00:00.000Z;18.916;18.941;18.969;;;;91.9;91.967;92.014
1537244100;2018-09-18T06:15:00.000Z;18.894;18.906;18.927;;;;91.961;91.999;92.037
1537245000;2018-09-18T06:30:00.000Z;18.83;18.868;18.894;;;;91.938;92.028;92.098
1537245900;2018-09-18T06:45:00.000Z;18.787;18.819;18.841;;;;91.991;92.048;92.075
1537246800;2018-09-18T07:00:00.000Z;18.776;18.797;18.819;;;;91.908;91.98;92.045
1537247700;2018-09-18T07:15:00.000Z;18.744;18.766;18.787;;;;91.908;91.954;92.022
1537248600;2018-09-18T07:30:00.000Z;18.723;18.741;18.755;;;;91.824;91.924;91.969
1537249500;2018-09-18T07:45:00.000Z;18.691;18.714;18.733;;;;91.854;91.921;91.991
1537250400;2018-09-18T08:00:00.000Z;18.669;18.682;18.701;;;;91.892;91.972;92.022
1537251300;2018-09-18T08:15:00.000Z;18.658;18.668;18.68;;;;91.869;91.943;91.991
1537252200;2018-09-18T08:30:00.000Z;18.658;18.677;18.691;;;;91.854;91.919;91.991
1537253100;2018-09-18T08:45:00.000Z;18.691;18.718;18.755;;;;91.602;91.777;91.885
1537254000;2018-09-18T09:00:00.000Z;18.755;18.804;18.873;;;;91.274;91.437;91.602
1537254900;2018-09-18T09:15:00.000Z;18.851;18.905;18.948;;;;91.015;91.172;91.32
1537255800;2018-09-18T09:30:00.000Z;18.937;18.99;19.034;;;;90.771;90.884;91.015
1537256700;2018-09-18T09:45:00.000Z;19.034;19.085;19.141;;;;90.481;90.661;90.839
1537257600;2018-09-18T10:00:00.000Z;19.13;19.209;19.27;;;;90.138;90.298;90.511
1537258500;2018-09-18T10:15:00.000Z;19.27;19.34;19.42;;;;89.733;89.962;90.16
1537259400;2018-09-18T10:30:00.000Z;19.409;19.596;20.138;;;;87.46;89.213;89.764
1537260300;2018-09-18T10:45:00.000Z;20.138;20.893;21.597;;;;82.462;84.607;87.46
