UNIX time;ISO time;temperature min;temperature avg;temperature max;pressure min;pressure avg;pressure max;humidity min;humidity avg;humidity max
1536397200;2018-09-08T11:00:00.000Z;18.401;18.454;18.519;;;;86.239;86.473;86.651
1536398100;2018-09-08T11:15:00.000Z;18.508;18.565;18.615;;;;85.865;86.113;86.254
1536399000;2018-09-08T11:30:00.000Z;18.615;18.669;18.723;;;;85.392;85.648;85.918
1536399900;2018-09-08T11:45:00.000Z;18.712;18.746;18.787;;;;85.156;85.288;85.438
1536400800;2018-09-08T12:00:00.000Z;18.776;18.817;18.873;;;;84.744;84.991;85.156
1536401700;2018-09-08T12:15:00.000Z;18.862;18.919;18.969;;;;84.286;84.534;84.744
1536402600;2018-09-08T12:30:00.000Z;18.969;19.037;19.087;;;;84.148;84.212;84.37
1536403500;2018-09-08T12:45:00.000Z;19.087;19.087;19.087;;;;83.981;84.079;84.179
1536404400;2018-09-08T13:00:00.000Z;19.087;19.104;19.13;;;;83.958;84.022;84.049
1536405300;2018-09-08T13:15:00.000Z;19.12;19.196;19.259;;;;83.965;84.016;84.08
1536406200;2018-09-08T13:30:00.000Z;19.259;19.324;19.388;;;;83.843;83.924;84.034
1536407100;2018-09-08T13:45:00.000Z;19.388;19.46;19.527;;;;83.683;83.796;83.897
1536408000;2018-09-08T14:00:00.000Z;19.527;19.595;19.656;;;;83.546;83.664;83.714
1536408900;2018-09-08T14:15:00.000Z;19.645;19.708;19.763;;;;83.637;83.708;83.782
1536409800;2018-09-08T14:30:00.000Z;19.763;19.844;20.128;;;;82.745;83.585;83.729
1536410700;2018-09-08T14:45:00.000Z;20.128;20.757;21.318;;;;79.311;80.95;82.752
1536411600;2018-09-08T15:00:00.000Z;21.318;21.731;22.123;;;;77.145;78.167;79.311
1536412500;2018-09-08T15:15:00.000Z;22.123;22.725;23.206;;;;74.268;75.442;77.175
1536413400;2018-09-08T15:30:00.000Z;23.206;23.3;23.41;;;;74.169;74.596;74.94
1536414300;2018-09-08T15:45:00.000Z;23.399;23.531;23.688;;;;74.436;74.831;75.047
1536415200;2018-09-08T16:00:00.000Z;23.688;24.119;24.536;;;;73.33;73.881;74.551
1536416100;2018-09-08T16:15:00.000Z;23.774;24.163;24.632;;;;73.261;75.156;76.733
1536417000;2018-09-08T16:30:00.000Z;23.109;23.466;23.817;;;;76.656;78.209;79.624
1536417900;2018-09-08T16:45:00.000Z;22.595;22.835;23.109;;;;79.624;80.713;81.677
1536418800;2018-09-08T17:00:00.000Z;22.273;22.423;22.605;;;;81.654;82.332;82.905
1536419700;2018-09-08T17:15:00.000Z;22.037;22.147;22.273;;;;82.905;83.36;83.698
1536420600;2018-09-08T17:30:00.000Z;21.887;21.955;22.037;;;;83.653;83.965;84.24
1536421500;2018-09-08T17:45:00.000Z;21.79;21.86;21.887;;;;84.209;84.375;84.499
1536422400;2018-09-08T18:00:00.000Z;21.683;21.734;21.801;;;;84.469;84.646;84.805
1536423300;2018-09-08T18:15:00.000Z;21.747;22.012;22.08;;;;83.53;83.73;84.637
1536424200;2018-09-08T18:30:00.000Z;21.833;21.936;22.026;;;;83.653;84.039;84.515
1536425100;2018-09-08T18:45:00.000Z;21.64;21.735;21.844;;;;84.438;84.872;85.232
1536426000;2018-09-08T19:00:00.000Z;21.49;21.566;21.64;;;;85.232;85.487;85.705
1536426900;2018-09-08T19:15:00.000Z;21.329;21.415;21.49;;;;85.69;85.945;86.132
1536427800;2018-09-08T19:30:00.000Z;21.179;21.258;21.329;;;;86.056;86.321;86.559
1536428700;2018-09-08T19:45:00.000Z;21.007;21.103;21.19;;;;86.514;86.76;87.04
1536429600;2018-09-08T20:00:00.000Z;20.825;20.922;21.018;;;;86.994;87.242;87.467
1536430500;2018-09-08T20:15:00.000Z;20.621;20.728;20.825;;;;87.391;87.657;87.894
1536431400;2018-09-08T20:30:00.000Z;20.449;20.542;20.632;;;;87.559;87.795;88.009
1536432300;2018-09-08T20:45:00.000Z;20.267;20.36;20.449;;;;87.765;87.991;88.284
1536433200;2018-09-08T21:00:00.000Z;20.117;20.192;20.267;;;;88.085;88.274;88.444
1536434100;2018-09-08T21:15:00.000Z;19.988;20.053;20.117;;;;88.268;88.35;88.429
1536435000;2018-09-08T21:30:00.000Z;19.881;19.938;19.999;;;;88.36;88.414;88.49
1536435900;2018-09-08T21:45:00.000Z;19.785;19.835;19.892;;;;88.291;88.402;88.444
1536436800;2018-09-08T22:00:00.000Z;19.699;19.738;19.785;;;;88.131;88.253;88.322
1536437700;2018-09-08T22:15:00.000Z;19.591;19.644;19.699;;;;87.46;88.008;88.215
1536438600;2018-09-08T22:30:00.000Z;19.527;19.564;19.602;;;;87.811;87.935;88.062
1536439500;2018-09-08T22:45:00.000Z;19.452;19.497;19.527;;;;87.811;88.018;88.169
1536440400;2018-09-08T23:00:00.000Z;19.388;19.426;19.463;;;;88.169;88.277;88.352
1536441300;2018-09-08T23:15:00.000Z;19.345;19.368;19.398;;;;88.352;88.426;88.52
1536442200;2018-09-08T23:30:00.000Z;19.259;19.306;19.345;;;;88.39;88.442;88.52
1536443100;2018-09-08T23:45:00.000Z;19.195;19.234;19.27;;;;88.367;88.463;88.558
1536444000;2018-09-09T00:00:00.000Z;19.13;19.174;19.205;;;;88.474;88.535;88.612
1536444900;2018-09-09T00:15:00.000Z;19.087;19.108;19.152;;;;88.367;88.515;88.589
1536445800;2018-09-09T00:30:00.000Z;19.087;19.087;19.087;;;;88.322;88.455;88.589
1536446700;2018-09-09T00:45:00.000Z;19.034;19.084;19.087;;;;88.512;88.717;88.902
1536447600;2018-09-09T01:00:00.000Z;18.927;18.98;19.066;;;;88.879;88.979;89.039
1536448500;2018-09-09T01:15:00.000Z;18.862;18.9;18.937;;;;88.917;89.037;89.108
1536449400;2018-09-09T01:30:00.000Z;18.776;18.819;18.862;;;;89.108;89.269;89.382
1536450300;2018-09-09T01:45:00.000Z;18.712;18.75;18.787;;;;89.298;89.403;89.52
1536451200;2018-09-09T02:00:00.000Z;18.701;18.709;18.723;;;;89.123;89.359;89.451
1536452100;2018-09-09T02:15:00.000Z;18.691;18.707;18.733;;;;88.955;89.195;89.298
1536453000;2018-09-09T02:30:00.000Z;18.637;18.673;18.712;;;;88.795;88.966;89.092
1536453900;2018-09-09T02:45:00.000Z;18.562;18.601;18.637;;;;89.016;89.142;89.291
1536454800;2018-09-09T03:00:00.000Z;18.519;18.544;18.573;;;;89.108;89.26;89.329
1536455700;2018-09-09T03:15:00.000Z;18.465;18.496;18.53;;;;89.214;89.317;89.413
1536456600;2018-09-09T03:30:00.000Z;18.422;18.45;18.476;;;;89.275;89.358;89.436
1536457500;2018-09-09T03:45:00.000Z;18.358;18.395;18.433;;;;89.298;89.429;89.497
1536458400;2018-09-09T04:00:00.000Z;18.304;18.342;18.369;;;;89.23;89.376;89.481
1536459300;2018-09-09T04:15:00.000Z;18.251;18.284;18.315;;;;89.283;89.446;89.558
1536460200;2018-09-09T04:30:00.000Z;18.208;18.234;18.251;;;;89.382;89.523;89.619
1536461100;2018-09-09T04:45:00.000Z;18.165;18.195;18.219;;;;89.275;89.473;89.573
1536462000;2018-09-09T05:00:00.000Z;18.144;18.163;18.165;;;;89.108;89.411;89.573
1536462900;2018-09-09T05:15:00.000Z;18.111;18.133;18.154;;;;89.161;89.369;89.489
1536463800;2018-09-09T05:30:00.000Z;18.047;18.087;18.122;;;;89.191;89.35;89.436
1536464700;2018-09-09T05:45:00.000Z;17.993;18.019;18.058;;;;89.23;89.402;89.52
1536465600;2018-09-09T06:00:00.000Z;17.961;17.976;18.004;;;;89.314;89.417;89.504
1536466500;2018-09-09T06:15:00.000Z;17.908;17.933;17.972;;;;89.314;89.439;89.535
1536467400;2018-09-09T06:30:00.000Z;17.875;17.9;17.918;;;;89.23;89.419;89.558
1536468300;2018-09-09T06:45:00.000Z;17.865;17.883;17.897;;;;89.146;89.3;89.504
1536469200;2018-09-09T07:00:00.000Z;17.843;17.864;17.897;;;;89.039;89.236;89.344
1536470100;2018-09-09T07:15:00.000Z;17.822;17.849;17.854;;;;89.024;89.172;89.352
1536471000;2018-09-09T07:30:00.000Z;17.79;17.82;17.833;;;;89.077;89.161;89.268
1536471900;2018-09-09T07:45:00.000Z;17.779;17.788;17.8;;;;89.077;89.194;89.268
1536472800;2018-09-09T08:00:00.000Z;17.757;17.773;17.79;;;;89.077;89.196;89.268
1536473700;2018-09-09T08:15:00.000Z;17.768;17.785;17.79;;;;89.024;89.131;89.191
1536474600;2018-09-09T08:30:00.000Z;17.779;17.8;17.833;;;;88.909;89.106;89.245
1536475500;2018-09-09T08:45:00.000Z;17.822;17.845;17.886;;;;88.802;88.97;89.046
1536476400;2018-09-09T09:00:00.000Z;17.875;17.926;17.972;;;;88.627;88.802;88.924
1536477300;2018-09-09T09:15:00.000Z;17.972;17.987;18.004;;;;88.459;88.579;88.703
1536478200;2018-09-09T09:30:00.000Z;18.004;18.04;18.111;;;;88.474;88.599;88.749
1536479100;2018-09-09T09:45:00.000Z;18.09;18.145;18.208;;;;88.169;88.424;88.581
1536480000;2018-09-09T10:00:00.000Z;18.197;18.269;18.337;;;;88.017;88.142;88.322
1536480900;2018-09-09T10:15:00.000Z;18.326;18.397;18.465;;;;87.673;87.828;88.017
1536481800;2018-09-09T10:30:00.000Z;18.455;18.515;18.583;;;;87.368;87.554;87.727
1536482700;2018-09-09T10:45:00.000Z;18.573;18.645;18.712;;;;87.078;87.238;87.437
1536483600;2018-09-09T11:00:00.000Z;18.712;18.782;18.851;;;;86.819;87.011;87.177
1536484500;2018-09-09T11:15:00.000Z;18.841;18.915;19.002;;;;86.636;86.807;86.979
1536485400;2018-09-09T11:30:00.000Z;19.002;19.078;19.087;;;;86.247;86.446;86.666
1536486300;2018-09-09T11:45:00.000Z;19.087;19.137;19.205;;;;86.178;86.279;86.399
1536487200;2018-09-09T12:00:00.000Z;19.205;19.283;19.356;;;;85.888;86.042;86.208
1536488100;2018-09-09T12:15:00.000Z;19.356;19.434;19.516;;;;85.598;85.758;85.918
1536489000;2018-09-09T12:30:00.000Z;19.506;19.581;19.656;;;;85.445;85.528;85.651
1536489900;2018-09-09T12:45:00.000Z;19.645;19.738;19.827;;;;85.117;85.332;85.468
1536490800;2018-09-09T13:00:00.000Z;19.817;19.902;19.967;;;;84.927;85.053;85.201
1536491700;2018-09-09T13:15:00.000Z;19.967;20.031;20.096;;;;84.797;84.876;85.018
1536492600;2018-09-09T13:30:00.000Z;20.085;20.14;20.192;;;;84.744;84.814;84.866
1536493500;2018-09-09T13:45:00.000Z;20.192;20.247;20.31;;;;84.675;84.744;84.812
1536494400;2018-09-09T14:00:00.000Z;20.299;20.359;20.428;;;;84.713;84.746;84.766
1536495300;2018-09-09T14:15:00.000Z;20.417;20.484;20.535;;;;84.515;84.591;84.713
1536496200;2018-09-09T14:30:00.000Z;20.525;20.592;20.653;;;;84.393;84.474;84.56
1536497100;2018-09-09T14:45:00.000Z;20.643;20.699;20.75;;;;84.423;84.499;84.553
1536498000;2018-09-09T15:00:00.000Z;20.75;20.794;20.846;;;;84.469;84.509;84.568
1536498900;2018-09-09T15:15:00.000Z;20.836;20.894;20.954;;;;84.431;84.52;84.568
1536499800;2018-09-09T15:30:00.000Z;20.954;20.994;21.05;;;;84.255;84.38;84.461
1536500700;2018-09-09T15:45:00.000Z;21.039;21.091;21.125;;;;84.171;84.246;84.339
1536501600;2018-09-09T16:00:00.000Z;21.125;21.159;21.2;;;;84.164;84.286;84.385
1536502500;2018-09-09T16:15:00.000Z;21.19;21.236;21.275;;;;83.965;84.217;84.332
1536503400;2018-09-09T16:30:00.000Z;21.275;21.299;21.318;;;;84.049;84.156;84.248
1536504300;2018-09-09T16:45:00.000Z;21.254;21.294;21.318;;;;84.248;84.425;84.667
1536505200;2018-09-09T17:00:00.000Z;21.168;21.205;21.265;;;;84.667;84.887;85.056
1536506100;2018-09-09T17:15:00.000Z;21.147;21.154;21.168;;;;84.98;85.104;85.224
1536507000;2018-09-09T17:30:00.000Z;21.157;21.181;21.2;;;;84.888;85.059;85.194
1536507900;2018-09-09T17:45:00.000Z;21.147;21.178;21.2;;;;84.805;84.863;84.942
1536508800;2018-09-09T18:00:00.000Z;21.05;21.093;21.147;;;;84.866;85.026;85.201
1536509700;2018-09-09T18:15:00.000Z;21.039;21.265;21.393;;;;83.515;84.296;85.232
1536510600;2018-09-09T18:30:00.000Z;21.254;21.331;21.383;;;;83.515;83.725;83.912
1536511500;2018-09-09T18:45:00.000Z;21.114;21.187;21.254;;;;83.881;84.168;84.423
1536512400;2018-09-09T19:00:00.000Z;20.996;21.057;21.125;;;;84.423;84.769;85.033
1536513300;2018-09-09T19:15:00.000Z;20.9;20.953;21.007;;;;84.988;85.249;85.461
1536514200;2018-09-09T19:30:00.000Z;20.814;20.858;20.911;;;;85.377;85.516;85.712
1536515100;2018-09-09T19:45:00.000Z;20.696;20.758;20.814;;;;85.606;85.81;86.14
1536516000;2018-09-09T20:00:00.000Z;20.557;20.63;20.696;;;;86.14;86.392;86.59
1536516900;2018-09-09T20:15:00.000Z;20.417;20.486;20.557;;;;86.453;86.839;87.185
1536517800;2018-09-09T20:30:00.000Z;20.246;20.329;20.417;;;;87.185;87.486;87.75
1536518700;2018-09-09T20:45:00.000Z;20.117;20.185;20.256;;;;87.727;87.949;88.169
1536519600;2018-09-09T21:00:00.000Z;19.999;20.054;20.128;;;;87.963;88.234;88.429
1536520500;2018-09-09T21:15:00.000Z;19.892;19.944;19.999;;;;88.253;88.352;88.444
1536521400;2018-09-09T21:30:00.000Z;19.827;19.864;19.903;;;;88.337;88.494;88.665
1536522300;2018-09-09T21:45:00.000Z;19.731;19.777;19.827;;;;88.642;88.806;88.963
1536523200;2018-09-09T22:00:00.000Z;19.624;19.679;19.731;;;;88.932;89.064;89.123
1536524100;2018-09-09T22:15:00.000Z;19.591;19.614;19.645;;;;88.894;89.003;89.069
1536525000;2018-09-09T22:30:00.000Z;19.527;19.561;19.602;;;;88.451;88.749;88.947
1536525900;2018-09-09T22:45:00.000Z;19.495;19.515;19.538;;;;88.284;88.544;88.696
1536526800;2018-09-09T23:00:00.000Z;19.452;19.476;19.495;;;;88.062;88.287;88.451
1536527700;2018-09-09T23:15:00.000Z;19.42;19.438;19.452;;;;87.673;88.087;88.23
1536528600;2018-09-09T23:30:00.000Z;19.366;19.398;19.431;;;;88.1;88.201;88.322
1536529500;2018-09-09T23:45:00.000Z;19.323;19.348;19.377;;;;88.322;88.469;88.573
1536530400;2018-09-10T00:00:00.000Z;19.248;19.292;19.334;;;;88.573;88.712;88.894
1536531300;2018-09-10T00:15:00.000Z;19.195;19.223;19.259;;;;88.833;88.973;89.054
1536532200;2018-09-10T00:30:00.000Z;19.13;19.171;19.195;;;;88.978;89.039;89.085
1536533100;2018-09-10T00:45:00.000Z;19.109;19.125;19.173;;;;88.917;88.963;89.001
1536534000;2018-09-10T01:00:00.000Z;19.109;19.109;19.109;;;;88.779;88.863;88.978
1536534900;2018-09-10T01:15:00.000Z;19.087;19.09;19.109;;;;88.833;88.906;88.985
1536535800;2018-09-10T01:30:00.000Z;19.087;19.087;19.087;;;;88.955;89.037;89.123
1536536700;2018-09-10T01:45:00.000Z;19.087;19.087;19.087;;;;89.123;89.211;89.26
1536537600;2018-09-10T02:00:00.000Z;18.959;19.018;19.087;;;;89.207;89.379;89.535
1536538500;2018-09-10T02:15:00.000Z;18.916;18.944;18.98;;;;89.451;89.528;89.596
1536539400;2018-09-10T02:30:00.000Z;18.851;18.88;18.927;;;;89.497;89.613;89.687
1536540300;2018-09-10T02:45:00.000Z;18.809;18.842;18.862;;;;89.581;89.651;89.687
1536541200;2018-09-10T03:00:00.000Z;18.766;18.795;18.819;;;;89.55;89.656;89.741
1536542100;2018-09-10T03:15:00.000Z;18.712;18.743;18.776;;;;89.687;89.766;89.855
1536543000;2018-09-10T03:30:00.000Z;18.669;18.702;18.733;;;;89.733;89.816;89.924
1536543900;2018-09-10T03:45:00.000Z;18.637;18.66;18.691;;;;89.672;89.804;89.893
1536544800;2018-09-10T04:00:00.000Z;18.583;18.621;18.658;;;;89.672;89.783;89.893
1536545700;2018-09-10T04:15:00.000Z;18.54;18.572;18.594;;;;89.855;89.9;89.954
1536546600;2018-09-10T04:30:00.000Z;18.487;18.518;18.551;;;;89.878;90.001;90.015
1536547500;2018-09-10T04:45:00.000Z;18.465;18.475;18.498;;;;90.015;90.029;90.076
1536548400;2018-09-10T05:00:00.000Z;18.433;18.453;18.476;;;;89.962;90.016;90.046
1536549300;2018-09-10T05:15:00.000Z;18.412;18.431;18.444;;;;89.581;89.882;90.015
1536550200;2018-09-10T05:30:00.000Z;18.358;18.4;18.433;;;;89.52;89.786;89.947
1536551100;2018-09-10T05:45:00.000Z;18.315;18.347;18.38;;;;89.779;89.909;89.977
1536552000;2018-09-10T06:00:00.000Z;18.294;18.305;18.337;;;;89.726;89.926;89.977
1536552900;2018-09-10T06:15:00.000Z;18.251;18.274;18.304;;;;89.779;89.955;89.977
1536553800;2018-09-10T06:30:00.000Z;18.186;18.224;18.262;;;;89.809;89.961;90.054
1536554700;2018-09-10T06:45:00.000Z;18.165;18.185;18.208;;;;89.794;89.927;89.985
1536555600;2018-09-10T07:00:00.000Z;18.122;18.155;18.165;;;;89.771;89.92;90.046
1536556500;2018-09-10T07:15:00.000Z;18.09;18.114;18.133;;;;89.794;89.971;90.122
1536557400;2018-09-10T07:30:00.000Z;18.058;18.083;18.111;;;;89.771;89.92;89.985
1536558300;2018-09-10T07:45:00.000Z;18.015;18.042;18.069;;;;89.893;89.989;90.069
1536559200;2018-09-10T08:00:00.000Z;18.004;18.018;18.026;;;;89.863;89.944;90.099
1536560100;2018-09-10T08:15:00.000Z;18.015;18.027;18.036;;;;89.809;89.906;89.932
1536561000;2018-09-10T08:30:00.000Z;18.026;18.066;18.122;;;;89.603;89.814;89.932
1536561900;2018-09-10T08:45:00.000Z;18.111;18.15;18.165;;;;89.466;89.591;89.687
1536562800;2018-09-10T09:00:00.000Z;18.165;18.188;18.208;;;;89.413;89.47;89.55
1536563700;2018-09-10T09:15:00.000Z;18.197;18.221;18.251;;;;89.23;89.416;89.558
1536564600;2018-09-10T09:30:00.000Z;18.24;18.292;18.347;;;;89.039;89.219;89.428
1536565500;2018-09-10T09:45:00.000Z;18.347;18.411;18.487;;;;88.749;88.965;89.176
1536566400;2018-09-10T10:00:00.000Z;18.487;18.552;18.615;;;;88.429;88.585;88.749
1536567300;2018-09-10T10:15:00.000Z;18.605;18.679;18.755;;;;87.963;88.207;88.429
1536568200;2018-09-10T10:30:00.000Z;18.744;18.822;18.894;;;;87.696;87.905;88.062
1536569100;2018-09-10T10:45:00.000Z;18.894;18.985;19.087;;;;87.49;87.62;87.78
1536570000;2018-09-10T11:00:00.000Z;19.087;19.091;19.109;;;;87.261;87.398;87.551
1536570900;2018-09-10T11:15:00.000Z;19.109;19.19;19.28;;;;86.903;87.069;87.261
1536571800;2018-09-10T11:30:00.000Z;19.28;19.366;19.452;;;;86.529;86.716;86.971
1536572700;2018-09-10T11:45:00.000Z;19.452;19.506;19.559;;;;86.399;86.497;86.567
1536573600;2018-09-10T12:00:00.000Z;19.559;19.635;19.731;;;;86.132;86.302;86.453
1536574500;2018-09-10T12:15:00.000Z;19.72;19.801;19.881;;;;85.873;85.995;86.132
1536575400;2018-09-10T12:30:00.000Z;19.87;19.956;20.031;;;;85.575;85.724;85.896
1536576300;2018-09-10T12:45:00.000Z;20.031;20.098;20.171;;;;85.361;85.489;85.575
1536577200;2018-09-10T13:00:00.000Z;20.171;20.229;20.289;;;;85.117;85.251;85.361
1536578100;2018-09-10T13:15:00.000Z;20.289;20.367;20.449;;;;84.85;84.984;85.156
1536579000;2018-09-10T13:30:00.000Z;20.439;20.507;20.567;;;;84.644;84.739;84.85
1536579900;2018-09-10T13:45:00.000Z;20.567;20.609;20.653;;;;84.423;84.523;84.644
1536580800;2018-09-10T14:00:00.000Z;20.653;20.687;20.728;;;;84.423;84.509;84.553
1536581700;2018-09-10T14:15:00.000Z;20.718;20.757;20.782;;;;84.248;84.375;84.469
1536582600;2018-09-10T14:30:00.000Z;20.771;20.807;20.836;;;;84.332;84.386;84.461
1536583500;2018-09-10T14:45:00.000Z;20.825;20.871;20.921;;;;84.095;84.326;84.484
1536584400;2018-09-10T15:00:00.000Z;20.911;20.947;20.954;;;;83.851;84.02;84.179
1536585300;2018-09-10T15:15:00.000Z;20.954;20.97;20.996;;;;83.759;83.875;83.988
1536586200;2018-09-10T15:30:00.000Z;20.986;21.005;21.018;;;;83.736;83.886;84.034
1536587100;2018-09-10T15:45:00.000Z;20.996;21.006;21.018;;;;83.79;83.927;84.034
1536588000;2018-09-10T16:00:00.000Z;21.007;21.035;21.061;;;;83.836;83.967;84.057
1536588900;2018-09-10T16:15:00.000Z;21.061;21.084;21.104;;;;83.729;83.834;83.92
1536589800;2018-09-10T16:30:00.000Z;21.061;21.084;21.093;;;;83.836;83.948;84.057
1536590700;2018-09-10T16:45:00.000Z;21.05;21.056;21.072;;;;84.034;84.17;84.255
1536591600;2018-09-10T17:00:00.000Z;21.05;21.074;21.114;;;;83.897;84.183;84.286
1536592500;2018-09-10T17:15:00.000Z;21.114;21.156;21.19;;;;83.782;83.885;84.003
1536593400;2018-09-10T17:30:00.000Z;21.168;21.186;21.19;;;;83.775;84.004;84.248
1536594300;2018-09-10T17:45:00.000Z;21.072;21.126;21.179;;;;84.171;84.448;84.675
1536595200;2018-09-10T18:00:00.000Z;20.986;21.028;21.082;;;;84.644;84.759;84.866
1536596100;2018-09-10T18:15:00.000Z;20.954;20.96;20.996;;;;84.82;84.936;85.041
1536597000;2018-09-10T18:30:00.000Z;20.954;20.954;20.954;;;;85.041;85.129;85.239
1536597900;2018-09-10T18:45:00.000Z;20.9;20.94;20.954;;;;85.239;85.386;85.545
1536598800;2018-09-10T19:00:00.000Z;20.814;20.862;20.911;;;;85.545;85.734;85.888
1536599700;2018-09-10T19:15:00.000Z;20.728;20.775;20.814;;;;85.773;85.859;85.941
1536600600;2018-09-10T19:30:00.000Z;20.621;20.682;20.739;;;;85.69;85.904;86.231
1536601500;2018-09-10T19:45:00.000Z;20.525;20.575;20.632;;;;86.147;86.322;86.483
1536602400;2018-09-10T20:00:00.000Z;20.417;20.481;20.535;;;;86.453;86.626;86.826
1536603300;2018-09-10T20:15:00.000Z;20.289;20.356;20.428;;;;86.697;86.837;87.07
1536604200;2018-09-10T20:30:00.000Z;20.181;20.233;20.289;;;;86.697;87.001;87.284
1536605100;2018-09-10T20:45:00.000Z;20.085;20.138;20.192;;;;87.215;87.348;87.627
1536606000;2018-09-10T21:00:00.000Z;19.956;20.028;20.085;;;;87.521;87.736;87.963
1536606900;2018-09-10T21:15:00.000Z;19.86;19.908;19.956;;;;87.864;88.11;88.337
1536607800;2018-09-10T21:30:00.000Z;19.752;19.809;19.86;;;;88.276;88.466;88.627
1536608700;2018-09-10T21:45:00.000Z;19.709;19.727;19.752;;;;88.406;88.626;88.795
1536609600;2018-09-10T22:00:00.000Z;19.677;19.709;19.731;;;;88.238;88.381;88.543
1536610500;2018-09-10T22:15:00.000Z;19.602;19.639;19.688;;;;88.291;88.366;88.436
1536611400;2018-09-10T22:30:00.000Z;19.591;19.605;19.624;;;;87.338;87.989;88.367
1536612300;2018-09-10T22:45:00.000Z;19.591;19.615;19.634;;;;86.788;87.2;87.688
1536613200;2018-09-10T23:00:00.000Z;19.484;19.545;19.602;;;;86.674;87.029;87.566
1536614100;2018-09-10T23:15:00.000Z;19.409;19.458;19.495;;;;87.315;87.638;87.788
1536615000;2018-09-10T23:30:00.000Z;19.345;19.377;19.42;;;;87.048;87.527;87.742
1536615900;2018-09-10T23:45:00.000Z;19.334;19.347;19.366;;;;86.582;87.308;87.521
1536616800;2018-09-11T00:00:00.000Z;19.323;19.342;19.356;;;;86.857;86.97;87.162
1536617700;2018-09-11T00:15:00.000Z;19.28;19.309;19.334;;;;86.819;86.905;87.025
1536618600;2018-09-11T00:30:00.000Z;19.195;19.235;19.28;;;;86.903;87.147;87.345
1536619500;2018-09-11T00:45:00.000Z;19.109;19.162;19.195;;;;86.926;87.204;87.62
1536620400;2018-09-11T01:00:00.000Z;19.087;19.105;19.109;;;;86.994;87.371;87.65
1536621300;2018-09-11T01:15:00.000Z;19.087;19.087;19.087;;;;87.162;87.375;87.521
1536622200;2018-09-11T01:30:00.000Z;19.087;19.087;19.087;;;;87.048;87.261;87.49
1536623100;2018-09-11T01:45:00.000Z;19.002;19.066;19.087;;;;87.078;87.216;87.299
1536624000;2018-09-11T02:00:00.000Z;18.991;19.036;19.077;;;;86.857;87.201;87.383
1536624900;2018-09-11T02:15:00.000Z;18.894;18.937;19.055;;;;86.941;87.205;87.49
1536625800;2018-09-11T02:30:00.000Z;18.819;18.875;18.916;;;;87.04;87.211;87.452
1536626700;2018-09-11T02:45:00.000Z;18.787;18.827;18.851;;;;87.261;87.357;87.505
1536627600;2018-09-11T03:00:00.000Z;18.733;18.753;18.787;;;;87.368;87.485;87.589
1536628500;2018-09-11T03:15:00.000Z;18.658;18.701;18.744;;;;87.353;87.522;87.673
1536629400;2018-09-11T03:30:00.000Z;18.594;18.66;18.68;;;;87.406;87.63;87.826
1536630300;2018-09-11T03:45:00.000Z;18.562;18.588;18.615;;;;87.521;87.71;87.986
1536631200;2018-09-11T04:00:00.000Z;18.498;18.554;18.615;;;;87.467;87.76;87.948
1536632100;2018-09-11T04:15:00.000Z;18.498;18.519;18.53;;;;87.421;87.563;87.864
1536633000;2018-09-11T04:30:00.000Z;18.422;18.459;18.508;;;;87.536;87.773;87.925
1536633900;2018-09-11T04:45:00.000Z;18.401;18.425;18.444;;;;87.482;87.643;87.925
1536634800;2018-09-11T05:00:00.000Z;18.401;18.413;18.422;;;;87.482;87.558;87.673
1536635700;2018-09-11T05:15:00.000Z;18.326;18.364;18.401;;;;87.505;87.684;87.795
1536636600;2018-09-11T05:30:00.000Z;18.24;18.295;18.358;;;;87.574;87.768;87.963
1536637500;2018-09-11T05:45:00.000Z;18.186;18.216;18.251;;;;87.536;87.823;88.017
1536638400;2018-09-11T06:00:00.000Z;18.186;18.2;18.219;;;;87.62;87.713;87.841
1536639300;2018-09-11T06:15:00.000Z;18.186;18.207;18.229;;;;87.467;87.566;87.757
1536640200;2018-09-11T06:30:00.000Z;18.144;18.162;18.208;;;;87.505;87.61;87.696
1536641100;2018-09-11T06:45:00.000Z;18.122;18.143;18.165;;;;87.589;87.635;87.696
1536642000;2018-09-11T07:00:00.000Z;18.058;18.089;18.133;;;;87.399;87.59;87.696
1536642900;2018-09-11T07:15:00.000Z;18.004;18.044;18.079;;;;87.505;87.625;87.757
1536643800;2018-09-11T07:30:00.000Z;18.004;18.01;18.026;;;;87.582;87.653;87.772
1536644700;2018-09-11T07:45:00.000Z;17.972;17.996;18.015;;;;87.437;87.619;87.711
1536645600;2018-09-11T08:00:00.000Z;17.972;17.978;17.993;;;;87.467;87.612;87.688
1536646500;2018-09-11T08:15:00.000Z;17.972;18.009;18.047;;;;87.368;87.496;87.605
1536647400;2018-09-11T08:30:00.000Z;17.993;18.033;18.058;;;;87.284;87.378;87.498
1536648300;2018-09-11T08:45:00.000Z;18.036;18.084;18.133;;;;87.093;87.222;87.345
1536649200;2018-09-11T09:00:00.000Z;18.122;18.155;18.208;;;;86.788;86.985;87.093
1536650100;2018-09-11T09:15:00.000Z;18.197;18.249;18.304;;;;86.445;86.636;86.788
1536651000;2018-09-11T09:30:00.000Z;18.294;18.35;18.401;;;;86.193;86.318;86.468
1536651900;2018-09-11T09:45:00.000Z;18.401;18.452;18.508;;;;85.85;86.034;86.208
